OBJECTID,Join_Count,TARGET_FID,plot,park,AdjHeight,grazing,tree,forb,graminoid,bryophyte,lichen,soil,duff,rock,water,richness,tas_decadal_mean,logs_cru,mu_ALT,mu_perma,pr_decadal_mean,dem_1km,slope_1km,FIREYEAR,PROBABILIT,vap_01_1995,vap_02_1995,vap_03_1995,vap_04_1995,vap_05_1995,vap_06_1995,vap_07_1995,vap_08_1995,vap_09_1995,vap_10_1995,vap_11_1995,vap_12_1995,rsds_01_1995,rsds_02_1995,rsds_03_1995,rsds_04_1995,rsds_05_1995,rsds_06_1995,rsds_07_1995,rsds_08_1995,rsds_09_1995,rsds_10_1995,rsds_11_1995,rsds_12_1995,vap_05_1990_1999,vap_08_1990_1999,rsds_05_1990_1999_AkAlbers,rsds_08_1990_1999_AkAlbers
314,1,312,Decid11,4,3.915512699000000,95,45.000000000000000,3.000000000000000,3.000000000000000,0.500000000000000,0.500000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,36,-3.5999999,160.0000000,97.4000015,4.0000000,447.0000000,406.4317627,7.0578604,,95,0.9000000,1.0000000,0.9000000,2.8000000,6.1999998,9.8999996,11.5000000,10.0000000,7.0999999,2.8000000,1.2000000,0.8000000,0.2497717,2.1626043,7.0139413,12.3871183,16.8926754,18.7046375,17.0637741,11.7033319,7.1686249,2.5612710,0.5154563,0.0073890,4.9567685,9.2260666,11.8291702,11.8291702
315,1,313,Lowrc43,4,3.931979226000000,95,15.000000000000000,1.000000000000000,65.000000000000000,55.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,36,-4.0000000,159.0000000,66.8499985,57.0000000,406.0000000,210.5771484,2.1233003,,95,0.9000000,1.1000000,1.0000000,3.4000001,7.1999998,11.1000004,12.6000004,11.1000004,8.1000004,3.3000000,1.4000000,0.9000000,0.2518655,2.1650231,7.0261860,12.4160557,16.9478779,18.7655849,17.1413593,11.7636280,7.1981497,2.5685289,0.5182077,0.0077293,4.9567685,9.2260666,11.8750257,11.8750257
316,1,314,Lowrc60,4,4.035314459000000,95,0.000000000000000,3.000000000000000,20.000000000000000,30.000000000000000,3.000000000000000,1.000000000000000,0.500000000000000,0.500000000000000,0.000000000000000,36,-3.8000000,159.0000000,66.8499985,57.0000000,407.0000000,202.9013672,1.9209598,,95,0.9000000,1.1000000,1.0000000,3.5000000,7.3000002,11.1000004,12.8000002,11.1999998,8.1999998,3.3000000,1.4000000,0.9000000,0.2540823,2.1699219,7.0321808,12.4201269,16.9669704,18.7634659,17.1216736,11.7806692,7.2026343,2.5726402,0.5204874,0.0081054,4.9567685,9.2260666,11.8906441,11.8906441
317,1,317,Needle21,4,5.857753288000000,95,30.000000000000000,0.500000000000000,0.500000000000000,60.000000000000000,0.500000000000000,0.000000000000000,0.250000000000000,0.000000000000000,0.000000000000000,37,-3.3000000,161.0000000,97.4000015,4.0000000,469.0000000,470.1502991,6.4172349,,95,0.9000000,1.0000000,0.9000000,2.8000000,6.1999998,9.8999996,11.5000000,10.0000000,7.0999999,2.8000000,1.2000000,0.8000000,0.2497717,2.1626043,7.0139413,12.3871183,16.8926754,18.7046375,17.0637741,11.7033319,7.1686249,2.5612710,0.5154563,0.0073890,4.8117809,9.0751352,11.8291702,11.8291702
318,1,318,21M,1,9.913691811000000,95,0.000000000000000,11.000000000000000,60.000000000000000,10.000000000000000,16.000000000000000,0.010000000000000,3.000000000000000,0.000000000000000,1.000000000000000,13,-5.5000000,142.0000000,70.1999969,88.0000000,338.0000000,15.8758907,0.0780131,,95,1.1000000,1.2000000,1.1000000,2.5999999,6.0000000,8.5000000,11.3000002,10.6999998,7.6999998,4.0999999,2.0000000,1.3000000,0.3016180,2.4379537,7.1678138,11.9858770,17.7891293,18.9499550,16.9633617,11.9292946,7.2063594,2.9117022,0.5662902,0.0249233,5.0934057,10.2080116,11.7329283,11.7329283
319,1,321,21P,1,9.218106434999999,95,0.000000000000000,15.000000000000000,58.000000000000000,12.000000000000000,15.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.010000000000000,18,-5.0000000,144.0000000,70.1999969,88.0000000,341.0000000,19.6878357,0.0654253,,95,1.1000000,1.2000000,1.0000000,2.5999999,6.0999999,8.6000004,11.5000000,10.8000002,7.6999998,4.0000000,1.9000000,1.3000000,0.3067217,2.4530177,7.1835418,12.0044041,17.8089962,18.9686184,16.9827995,11.9332304,7.2301426,2.9290054,0.5735486,0.0267114,5.1135688,10.2133608,11.7625961,11.7625961
320,1,319,18P,1,7.984845462000000,95,0.000000000000000,9.000000000000000,50.000000000000000,6.000000000000000,12.000000000000000,1.000000000000000,2.500000000000000,0.000000000000000,0.000000000000000,29,-5.1999998,142.0000000,70.1999969,88.0000000,353.0000000,20.5638733,0.0667354,,95,1.1000000,1.2000000,1.1000000,2.5999999,6.0000000,8.3999996,11.3000002,10.6999998,7.8000002,4.1999998,2.0999999,1.3000000,0.3126196,2.4653113,7.1893697,12.0169668,17.8671322,18.9639225,16.9439240,11.9416389,7.2186298,2.9365273,0.5801172,0.0302847,5.1135688,10.2133608,11.7294359,11.7294359
321,1,320,20P,1,9.322521059000000,95,0.000000000000000,25.000000000000000,48.000000000000000,9.000000000000000,20.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.010000000000000,24,-5.0000000,144.0000000,70.1999969,88.0000000,346.0000000,21.5624218,0.0370754,,95,1.1000000,1.2000000,1.1000000,2.5999999,5.9000001,8.1999998,11.1999998,10.8000002,7.8000002,4.1999998,2.0000000,1.3000000,0.3146665,2.4702640,7.2070603,12.0153494,17.8485260,18.9854431,17.0022659,11.9696741,7.2682848,2.9487300,0.5832526,0.0300097,5.1135688,10.2133608,11.7833138,11.7833138
322,1,322,17M,1,7.833945943000000,95,0.000000000000000,3.000000000000000,65.000000000000000,28.000000000000000,17.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,20,-5.0999999,144.0000000,68.6500015,96.0000000,355.0000000,29.9383507,0.0760793,,95,1.3000000,1.4000000,1.2000000,2.5999999,5.6999998,7.8000002,10.6000004,10.5000000,8.0000000,4.5999999,2.5000000,1.4000000,0.3218309,2.4809821,7.1936212,11.9993353,17.8371353,18.8939457,16.9246674,11.9407387,7.1814051,2.9424150,0.5888383,0.0362346,5.1037369,9.8872976,11.7026997,11.7026997
323,1,323,17P,1,6.783751821000000,95,0.000000000000000,11.000000000000000,25.000000000000000,5.000000000000000,7.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,20,-5.0999999,144.0000000,68.6500015,96.0000000,355.0000000,28.4996281,0.1255872,,95,1.3000000,1.3000000,1.2000000,2.5999999,5.6999998,7.9000001,10.6000004,10.6000004,8.0000000,4.5999999,2.5000000,1.4000000,0.3218217,2.4825110,7.1926279,12.0113678,17.8369350,18.8732471,16.9246578,11.9403028,7.1892853,2.9452136,0.5898405,0.0361098,5.1037369,9.8872976,11.7026997,11.7026997
324,1,324,18M,1,8.106274622000001,95,0.000000000000000,9.500000000000000,40.000000000000000,16.000000000000000,27.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14,-5.0000000,145.0000000,70.1999969,88.0000000,359.0000000,30.4361229,0.1317062,,95,1.2000000,1.3000000,1.2000000,2.5999999,5.8000002,8.1000004,10.8000002,10.6000004,7.9000001,4.5000000,2.4000001,1.4000000,0.3327056,2.5121431,7.2285943,12.0387306,17.8958740,18.9101849,16.9638081,11.9793262,7.2316337,2.9764302,0.6039743,0.0412860,5.1479530,9.9203625,11.7444439,11.7444439
325,1,326,19P,1,7.772355437000000,95,0.000000000000000,8.000000000000000,42.000000000000000,7.000000000000000,17.000000000000000,0.010000000000000,3.000000000000000,0.000000000000000,0.010000000000000,24,-4.9000001,144.0000000,70.1999969,88.0000000,354.0000000,17.9991856,0.1123743,,95,1.1000000,1.2000000,1.1000000,2.5999999,6.0000000,8.3999996,11.3000002,10.6999998,7.6999998,4.0999999,2.0000000,1.3000000,0.3234419,2.4924591,7.2226501,12.0425673,17.9435692,18.9802208,16.9829273,11.9940100,7.2762156,2.9691770,0.5935689,0.0345697,5.1135688,10.2133608,11.7943830,11.7943830
326,1,325,19M,1,8.515704920999999,95,0.000000000000000,6.000000000000000,45.000000000000000,27.000000000000000,12.000000000000000,0.000000000000000,2.500000000000000,0.000000000000000,0.000000000000000,14,-5.0000000,146.0000000,70.1999969,88.0000000,360.0000000,9.0000372,0.0026100,,95,1.1000000,1.2000000,1.1000000,2.5999999,6.0000000,8.5000000,11.1999998,10.6999998,7.8000002,4.1999998,2.0999999,1.3000000,0.3352057,2.5224643,7.2509227,12.0610151,17.9674168,18.9948692,16.9832001,12.0064106,7.2885094,2.9942136,0.6084202,0.0407929,5.1657219,10.1492805,11.7949076,11.7949076
327,1,327,15M,1,7.834948223000000,95,0.000000000000000,5.000000000000000,47.000000000000000,11.000000000000000,15.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,21,-4.8000002,146.0000000,63.2000008,78.0000000,365.0000000,12.1872416,0.0658646,,95,1.1000000,1.2000000,1.2000000,2.5999999,6.0000000,8.3999996,11.1000004,10.6999998,7.8000002,4.3000002,2.2000000,1.3000000,0.3534696,2.5656781,7.2910194,12.0999060,18.0482330,18.9865665,17.0032845,12.0678492,7.3354530,3.0355446,0.6294106,0.0503678,5.1657219,10.1492805,11.8326635,11.8326635
328,1,329,16M,1,8.069109572000000,95,0.000000000000000,0.000000000000000,81.000000000000000,10.000000000000000,7.000000000000000,0.010000000000000,1.000000000000000,0.000000000000000,1.000000000000000,19,-4.5999999,147.0000000,68.6500015,96.0000000,364.0000000,10.2486639,0.0259278,,95,1.1000000,1.3000000,1.2000000,2.5999999,6.0000000,8.3000002,11.1000004,10.6999998,7.8000002,4.4000001,2.2000000,1.3000000,0.3538589,2.5658219,7.2871127,12.0890799,18.0488396,18.9650822,16.9838886,12.0399094,7.3202777,3.0341616,0.6293168,0.0509618,5.1657219,10.1492805,11.8017778,11.8017778
329,1,328,15P,1,7.862310362000000,95,0.000000000000000,14.000000000000000,30.000000000000000,4.500000000000000,37.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000,36,-4.5000000,146.0000000,70.1999969,88.0000000,368.0000000,34.1258392,0.4186392,,95,1.1000000,1.2000000,1.1000000,2.5999999,5.8000002,8.3000002,10.8999996,10.6000004,7.8000002,4.3000002,2.2000000,1.3000000,0.3586406,2.5793715,7.3048463,12.1044884,18.0496998,18.9851799,16.9839725,12.0563316,7.3579764,3.0517282,0.6361172,0.0523965,5.1694851,10.2616291,11.8415089,11.8415089
330,1,330,15L,1,7.919587799000000,95,0.000000000000000,6.000000000000000,33.000000000000000,4.000000000000000,30.000000000000000,1.500000000000000,2.000000000000000,13.000000000000000,1.000000000000000,34,-4.4000001,146.0000000,54.9399986,87.0000000,386.0000000,91.2582016,1.0109172,,95,1.1000000,1.2000000,1.1000000,2.5999999,5.8000002,8.1000004,10.6999998,10.3999996,7.5999999,4.3000002,2.2000000,1.3000000,0.3654801,2.5933027,7.3175702,12.0873251,18.0342331,18.9409103,16.9258919,12.0327015,7.3500576,3.0614891,0.6434176,0.0557302,5.1146588,10.0202093,11.7929602,11.7929602
331,1,331,15S,1,8.381783959000000,95,0.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,57.000000000000000,0.000000000000000,1.000000000000000,70.000000000000000,0.000000000000000,37,-4.4000001,146.0000000,54.9399986,87.0000000,386.0000000,89.2581940,1.1782223,,95,1.1000000,1.2000000,1.1000000,2.5999999,5.8000002,8.1000004,10.6999998,10.3999996,7.5999999,4.3000002,2.2000000,1.3000000,0.3654801,2.5933027,7.3175702,12.0873251,18.0342331,18.9409103,16.9258919,12.0327015,7.3500576,3.0614891,0.6434176,0.0557302,5.1146588,10.0202093,11.7929602,11.7929602
332,1,332,15S-b,1,9.735215579000000,95,0.000000000000000,0.010000000000000,2.000000000000000,1.000000000000000,60.000000000000000,0.010000000000000,0.010000000000000,60.000000000000000,0.000000000000000,37,-4.4000001,146.0000000,54.9399986,87.0000000,386.0000000,89.2581940,1.1782223,,95,1.1000000,1.2000000,1.1000000,2.5999999,5.8000002,8.1000004,10.6999998,10.3999996,7.5999999,4.3000002,2.2000000,1.3000000,0.3654801,2.5933027,7.3175702,12.0873251,18.0342331,18.9409103,16.9258919,12.0327015,7.3500576,3.0614891,0.6434176,0.0557302,5.1146588,10.0202093,11.7929602,11.7929602
333,1,333,16P,1,7.504170150000000,95,0.000000000000000,1.000000000000000,60.000000000000000,7.000000000000000,7.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,21,-4.5000000,146.0000000,70.1999969,88.0000000,364.0000000,39.1241837,0.2038281,,95,1.1000000,1.3000000,1.2000000,2.5999999,5.9000001,8.1999998,10.8000002,10.6000004,7.9000001,4.4000001,2.3000000,1.4000000,0.3626995,2.5835772,7.2959738,12.0910559,18.0172977,18.9189205,16.9649277,12.0352182,7.3108854,3.0513897,0.6391759,0.0564116,4.9965596,9.7071171,11.7837305,11.7837305
334,2,334,13M,1,6.241250396000000,50,0.000000000000000,6.000000000000000,53.000000000000000,20.000000000000000,15.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,20,-5.0000000,144.0000000,70.1999969,88.0000000,365.0000000,14.6245937,0.0966706,,95,1.2000000,1.3000000,1.1000000,2.5999999,5.6999998,7.9000001,10.3999996,10.3999996,7.9000001,4.5999999,2.3000000,1.4000000,0.3662724,2.5911262,7.3396955,12.1221609,18.0331478,19.0464191,17.0230370,12.0888958,7.4242897,3.0828271,0.6463112,0.0548564,5.1611013,10.4163866,11.9120474,11.9120474
335,2,335,14P,1,5.220904902000000,50,0.000000000000000,5.000000000000000,65.000000000000000,7.000000000000000,7.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,22,-4.6999998,145.0000000,70.1999969,88.0000000,369.0000000,57.8122063,0.5299046,,95,1.1000000,1.3000000,1.1000000,2.5999999,5.8000002,8.3000002,10.8999996,10.6000004,7.8000002,4.4000001,2.2000000,1.4000000,0.3738856,2.6116605,7.3433251,12.1206827,18.0367870,19.0013313,16.9650803,12.0672626,7.4024282,3.0889077,0.6536330,0.0592523,5.1292200,10.2504702,11.8796673,11.8796673
336,1,336,10L-b,1,5.434557850000000,95,0.000000000000000,13.000000000000000,11.000000000000000,25.000000000000000,35.000000000000000,2.000000000000000,1.000000000000000,0.010000000000000,0.000000000000000,20,-5.0000000,141.0000000,70.1999969,88.0000000,379.0000000,58.0608368,1.0153389,,95,1.2000000,1.2000000,1.1000000,2.5999999,5.6999998,7.9000001,10.3999996,10.3000002,8.0000000,4.4000001,2.3000000,1.4000000,0.3715314,2.5889034,7.3563757,12.0986691,17.9249401,19.0249329,16.9841995,12.0463781,7.4612479,3.0960143,0.6526304,0.0558196,4.9991121,10.3127632,11.9133635,11.9133635
337,2,344,14M,1,5.721162566000000,50,0.000000000000000,2.000000000000000,38.000000000000000,50.000000000000000,8.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,19,-4.6999998,145.0000000,70.1999969,88.0000000,370.0000000,88.3101044,0.5966746,,95,1.1000000,1.2000000,1.1000000,2.5999999,5.8000002,8.3000002,10.8999996,10.3999996,7.6999998,4.3000002,2.2000000,1.3000000,0.3768739,2.6211562,7.3510756,12.1257334,18.0565758,18.9580975,16.9652748,12.0706739,7.3994894,3.0985186,0.6576418,0.0612948,5.1292200,10.2504702,11.8552294,11.8552294
338,2,337,11L-b,1,6.411771909000000,50,0.000000000000000,11.000000000000000,60.000000000000000,11.000000000000000,12.500000000000000,2.000000000000000,2.500000000000000,0.000000000000000,3.500000000000000,18,-4.1999998,146.0000000,54.9399986,87.0000000,378.0000000,166.4378204,1.6213572,,95,1.1000000,1.3000000,1.1000000,2.5999999,5.5999999,7.6999998,10.3000002,10.1000004,7.5999999,4.4000001,2.3000000,1.3000000,0.3885075,2.6442175,7.3847299,12.1387215,18.0608311,18.9962959,16.9658203,12.0794506,7.4404016,3.1248696,0.6712649,0.0671182,5.1292200,10.2504702,11.9048462,11.9048462
339,2,338,11M,1,7.706501678000000,50,0.000000000000000,25.000000000000000,38.000000000000000,17.000000000000000,22.000000000000000,0.010000000000000,4.000000000000000,0.000000000000000,1.500000000000000,18,-4.6999998,144.0000000,70.1999969,88.0000000,369.0000000,69.1854095,0.3107094,,95,1.2000000,1.3000000,1.1000000,2.5999999,5.6999998,7.9000001,10.3999996,10.3999996,7.9000001,4.5000000,2.3000000,1.4000000,0.3815804,2.6252382,7.3692842,12.1414270,18.0393887,19.0408649,16.9848461,12.1019230,7.4550219,3.1129222,0.6640276,0.0628518,5.1611013,10.4163866,11.9230328,11.9230328
340,2,339,11P,1,5.198752718000000,50,0.000000000000000,1.000000000000000,80.000000000000000,10.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.010000000000000,17,-4.3000002,146.0000000,54.9399986,87.0000000,382.0000000,170.6330719,1.5333261,,95,1.1000000,1.3000000,1.1000000,2.5999999,5.6999998,7.6999998,10.3000002,10.1999998,7.6999998,4.4000001,2.3000000,1.3000000,0.3858045,2.6371839,7.3728738,12.1227112,18.0779095,18.9971828,16.9656773,12.0918903,7.4366894,3.1210024,0.6678410,0.0656754,5.1292200,10.2504702,11.8752642,11.8752642
341,1,340,12M,1,5.151026591000000,95,0.000000000000000,5.000000000000000,15.000000000000000,10.000000000000000,10.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,0.010000000000000,33,-4.5000000,145.0000000,70.1999969,88.0000000,390.0000000,178.2369690,1.8320280,,95,1.1000000,1.2000000,1.1000000,2.5999999,5.5999999,7.9000001,10.5000000,10.1999998,7.5999999,4.3000002,2.3000000,1.3000000,0.3814605,2.6316819,7.3449030,12.1096010,18.0959415,18.9345913,16.9267559,12.0477409,7.3666353,3.0950387,0.6610312,0.0648593,5.1146588,10.0202093,11.8120918,11.8120918
342,1,341,12P,1,6.845500124000000,95,0.000000000000000,8.000000000000000,50.000000000000000,8.000000000000000,17.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,22,-4.1999998,148.0000000,70.1999969,88.0000000,368.0000000,106.0594711,0.8811410,,95,1.1000000,1.2000000,1.2000000,2.5999999,5.6999998,8.0000000,10.6000004,10.3000002,7.6999998,4.4000001,2.3000000,1.3000000,0.3844834,2.6362472,7.3527036,12.1146879,18.1157684,18.9332066,16.9464321,12.0804605,7.3724017,3.1010520,0.6650757,0.0669833,5.1146588,10.0202093,11.8275614,11.8275614
343,2,342,13L,1,4.421227338000000,50,0.000000000000000,9.000000000000000,50.000000000000000,9.500000000000000,16.000000000000000,0.010000000000000,3.500000000000000,0.000000000000000,5.500000000000000,23,-4.4000001,146.0000000,70.1999969,88.0000000,378.0000000,161.8217316,1.3974481,,95,1.1000000,1.3000000,1.0000000,2.5000000,5.5000000,7.5999999,10.1999998,10.1000004,7.8000002,4.4000001,2.3000000,1.4000000,0.3835391,2.6323688,7.3784938,12.1302090,18.0217419,19.0404358,16.9849091,12.0736980,7.4567809,3.1183898,0.6668789,0.0636296,5.1611013,10.4163866,11.9054232,11.9054232
344,2,343,13P,1,7.040027868000000,50,0.000000000000000,6.000000000000000,60.000000000000000,4.000000000000000,2.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,3.000000000000000,12,-4.3000002,146.0000000,70.1999969,88.0000000,377.0000000,136.4962158,1.5066072,,95,1.1000000,1.3000000,1.1000000,2.5000000,5.5999999,7.5999999,10.1999998,10.1000004,7.8000002,4.4000001,2.3000000,1.4000000,0.3870487,2.6385250,7.3853006,12.1346331,18.0231876,19.0392075,16.9850941,12.0913239,7.4618502,3.1236558,0.6704330,0.0655473,5.1611013,10.4163866,11.9244709,11.9244709
345,2,345,13L-b,1,8.474348597000001,50,0.000000000000000,11.000000000000000,45.000000000000000,13.000000000000000,16.000000000000000,2.000000000000000,1.500000000000000,0.000000000000000,4.500000000000000,21,-4.1999998,146.0000000,70.1999969,88.0000000,380.0000000,189.1357574,0.1675164,,95,1.1000000,1.3000000,1.0000000,2.5000000,5.5000000,7.5999999,10.1999998,10.0000000,7.5999999,4.4000001,2.3000000,1.3000000,0.3929152,2.6509600,7.3962622,12.1417570,18.0255260,19.0372620,16.9465027,12.0668602,7.4787273,3.1357975,0.6769922,0.0687147,4.9917383,10.1763296,11.9145832,11.9145832
346,2,348,10L,1,7.036508369000000,50,0.000000000000000,17.000000000000000,35.000000000000000,35.000000000000000,13.000000000000000,7.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,13,-4.5999999,143.0000000,54.9399986,87.0000000,405.0000000,236.0090942,0.8246207,,95,1.1000000,1.2000000,1.0000000,2.5000000,5.5000000,7.5999999,10.1999998,10.0000000,7.5999999,4.1999998,2.2000000,1.3000000,0.3954064,2.6531668,7.3986964,12.1305733,17.9897461,18.9741554,16.9076672,12.0386429,7.4718261,3.1413448,0.6790941,0.0693919,4.9917383,10.1763296,11.8815861,11.8815861
347,2,349,10M,1,5.580000000000000,50,0.000000000000000,3.000000000000000,70.000000000000000,11.000000000000000,15.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,5.000000000000000,15,-4.3000002,145.0000000,54.9399986,87.0000000,382.0000000,173.0606232,0.6478954,,95,1.1000000,1.3000000,1.0000000,2.5999999,5.5999999,7.8000002,10.3000002,10.1999998,7.6999998,4.4000001,2.3000000,1.3000000,0.3925814,2.6468587,7.3945098,12.1406183,18.0070038,18.9957829,16.9269981,12.0660906,7.4774208,3.1344395,0.6760729,0.0682287,4.9917383,10.1763296,11.8958778,11.8958778
348,2,350,10P,1,4.145680544000000,50,0.000000000000000,80.000000000000000,1.000000000000000,2.000000000000000,15.000000000000000,30.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,19,-4.4000001,145.0000000,54.9399986,87.0000000,407.0000000,236.8010101,0.9683828,,95,1.1000000,1.2000000,1.0000000,2.5000000,5.5000000,7.5000000,10.0000000,9.8000002,7.5000000,4.1999998,2.2000000,1.3000000,0.3950849,2.6490920,7.3969765,12.1166897,17.9530773,18.9117737,16.8687096,12.0086040,7.4531126,3.1400101,0.6781900,0.0689908,4.7719026,9.8990593,11.8632755,11.8632755
349,1,352,12L,1,5.430545950000000,95,0.000000000000000,10.000000000000000,30.000000000000000,70.000000000000000,30.000000000000000,5.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,25,-4.9000001,143.0000000,54.9399986,87.0000000,466.0000000,407.5539551,1.8225094,,95,1.0000000,1.2000000,1.1000000,2.5000000,5.4000001,7.4000001,9.6999998,9.5000000,7.0999999,4.1999998,2.2000000,1.2000000,0.4067017,2.6878917,7.3940778,12.1115999,18.0506420,18.8228779,16.8113518,12.0077486,7.3978848,3.1497800,0.6889518,0.0777148,4.7118697,9.4226999,11.7794647,11.7794647
350,1,353,12S,1,9.166015998000001,95,0.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,70.000000000000000,15.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,39,-4.8000002,143.0000000,90.9199982,29.0000000,474.0000000,447.0175476,3.3219807,,95,1.0000000,1.2000000,1.0000000,2.4000001,5.3000002,7.3000002,9.6999998,9.3999996,7.0999999,4.0000000,2.0999999,1.2000000,0.4003519,2.6745989,7.3823147,12.1039505,18.0480824,18.8248310,16.8109589,12.0025883,7.3891997,3.1369674,0.6819187,0.0741498,4.7118697,9.4226999,11.7744017,11.7744017
351,1,354,12S-b,1,5.545049612000000,95,0.000000000000000,1.500000000000000,3.500000000000000,0.000000000000000,40.000000000000000,4.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,33,-5.0000000,140.0000000,90.9199982,29.0000000,515.0000000,447.2113953,3.5352578,,95,1.0000000,1.2000000,1.1000000,2.4000001,5.3000002,7.4000001,9.6999998,9.3999996,7.0999999,4.0000000,2.0999999,1.2000000,0.3967274,2.6666992,7.3764319,12.1001253,18.0468063,18.8467159,16.8302250,12.0000076,7.3848557,3.1287341,0.6779984,0.0723110,4.7118697,9.4226999,11.7744017,11.7744017
352,2,346,8L-b,1,5.569871185000000,50,0.000000000000000,45.000000000000000,10.000000000000000,0.000000000000000,9.000000000000000,15.000000000000000,11.000000000000000,3.000000000000000,0.000000000000000,17,-4.5000000,145.0000000,54.9399986,87.0000000,412.0000000,273.5105286,2.4081855,,95,1.0000000,1.2000000,1.1000000,2.5999999,5.6999998,7.9000001,10.3000002,10.0000000,7.5000000,4.3000002,2.2000000,1.3000000,0.4110808,2.7004027,7.4270048,12.1534348,18.0881233,18.9473343,16.8893566,12.0980568,7.4717965,3.1723759,0.6968402,0.0797166,4.9377313,9.8920918,11.8916950,11.8916950
353,2,347,9P,1,7.037339762000000,50,0.000000000000000,11.000000000000000,80.000000000000000,5.000000000000000,12.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,12.000000000000000,19,-4.1999998,146.0000000,54.9399986,87.0000000,384.0000000,158.9882355,1.2587162,,95,1.0000000,1.3000000,1.1000000,2.5999999,5.8000002,8.1000004,10.6000004,10.3999996,7.8000002,4.3000002,2.2000000,1.3000000,0.4086609,2.6870368,7.4276228,12.1749287,18.0685959,19.0110283,16.9280491,12.0952911,7.5021043,3.1711755,0.6943566,0.0778806,4.9917383,10.1763296,11.9277992,11.9277992
354,2,351,11L,1,4.832700744000000,50,0.000000000000000,18.000000000000000,15.000000000000000,15.000000000000000,25.000000000000000,10.000000000000000,15.000000000000000,1.000000000000000,5.000000000000000,15,-4.5000000,145.0000000,54.9399986,87.0000000,439.0000000,285.2450256,1.0694344,,95,1.0000000,1.2000000,1.1000000,2.5999999,5.5999999,7.6999998,10.1999998,9.8999996,7.4000001,4.1999998,2.2000000,1.3000000,0.4050483,2.6861970,7.4101286,12.1213751,18.0677929,18.9071980,16.8695602,12.0496893,7.4381657,3.1572373,0.6890326,0.0765449,4.9377313,9.8920918,11.8327694,11.8327694
355,1,355,5M,1,4.975000000000000,95,0.000000000000000,35.000000000000000,25.000000000000000,40.000000000000000,8.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,12,-4.3000002,146.0000000,54.9399986,87.0000000,392.0000000,186.0139771,0.7779958,1977,95,1.0000000,1.3000000,1.1000000,2.8000000,6.3000002,8.6000004,11.1000004,10.3999996,7.8000002,4.1999998,2.0999999,1.3000000,0.4061127,2.6549921,7.4325056,12.2285557,17.9744148,19.0136719,16.9664364,12.0297594,7.5340014,3.1662538,0.6918541,0.0733425,4.9801865,10.3818903,11.9770174,11.9770174
356,2,356,9L,1,9.137387107000000,50,0.000000000000000,20.000000000000000,50.000000000000000,30.000000000000000,11.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000,23,-4.4000001,145.0000000,54.9399986,87.0000000,396.0000000,219.9964600,1.0209632,,95,1.0000000,1.2000000,1.1000000,2.7000000,5.9000001,8.1999998,10.8000002,10.3000002,7.6999998,4.1999998,2.0999999,1.2000000,0.4151738,2.6995664,7.4385738,12.1564655,18.0528221,18.9883480,16.9089775,12.0854454,7.5015154,3.1834006,0.7010137,0.0812725,4.9917383,10.1763296,11.9157047,11.9157047
